COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,E1314_CNT,E1112_CNT,E2122_CNT,E3_4_5_CNT,E6_7_CNT,E8_9_CNT,E1_2_CNT,E03_CNT,E04_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,博士人口數,碩士人口數,大學院校人口數,專科人口數,高中職人口數,國中初職人口數,小學人口數,自修人口數,不識字人口數,資料時間
65000,新北市,65000010,板橋區,65000010-001,留侯里,9,110,455,163,425,169,78,2,2,112Y
65000,新北市,65000010,板橋區,65000010-002,流芳里,14,116,447,172,313,113,72,0,2,112Y
65000,新北市,65000010,板橋區,65000010-003,赤松里,9,139,334,114,196,68,56,0,4,112Y
65000,新北市,65000010,板橋區,65000010-004,黃石里,10,111,370,129,306,75,60,1,1,112Y
65000,新北市,65000010,板橋區,65000010-005,挹秀里,25,226,615,236,369,86,66,0,2,112Y
65000,新北市,65000010,板橋區,65000010-006,湳興里,23,377,1413,559,1332,491,408,6,15,112Y
65000,新北市,65000010,板橋區,65000010-007,新興里,19,262,869,386,847,318,268,4,17,112Y
65000,新北市,65000010,板橋區,65000010-008,社後里,41,417,1957,1043,3136,1660,847,15,55,112Y
65000,新北市,65000010,板橋區,65000010-009,香社里,19,253,1261,515,1191,458,398,3,14,112Y
65000,新北市,65000010,板橋區,65000010-010,中正里,38,686,2288,735,1668,644,441,3,23,112Y
65000,新北市,65000010,板橋區,65000010-011,自強里,50,555,1708,609,1020,274,251,3,10,112Y
65000,新北市,65000010,板橋區,65000010-012,自立里,12,160,705,300,689,326,265,4,15,112Y
65000,新北市,65000010,板橋區,65000010-013,光華里,23,215,808,301,618,227,160,2,3,112Y
65000,新北市,65000010,板橋區,65000010-014,國光里,40,441,1258,478,753,227,189,3,12,112Y
65000,新北市,65000010,板橋區,65000010-015,港尾里,18,287,845,349,655,220,166,3,5,112Y
65000,新北市,65000010,板橋區,65000010-016,金華里,9,170,973,424,932,496,405,6,27,112Y
65000,新北市,65000010,板橋區,65000010-017,港德里,23,262,1135,491,1191,559,507,7,26,112Y
65000,新北市,65000010,板橋區,65000010-018,民權里,21,213,785,319,595,196,225,5,8,112Y
65000,新北市,65000010,板橋區,65000010-019,建國里,14,197,890,375,847,396,337,6,18,112Y
65000,新北市,65000010,板橋區,65000010-020,漢生里,44,460,1303,490,874,308,269,3,12,112Y
65000,新北市,65000010,板橋區,65000010-021,公?里,21,274,1013,418,938,375,320,6,21,112Y
65000,新北市,65000010,板橋區,65000010-022,新民里,37,338,1228,498,940,372,280,8,13,112Y
65000,新北市,65000010,板橋區,65000010-023,幸福里,9,241,1029,420,1019,456,403,9,21,112Y
65000,新北市,65000010,板橋區,65000010-024,忠誠里,29,454,1394,547,808,269,198,6,13,112Y
65000,新北市,65000010,板橋區,65000010-025,百壽里,13,231,803,306,615,283,198,3,5,112Y
65000,新北市,65000010,板橋區,65000010-026,介壽里,18,230,836,351,744,270,237,5,20,112Y
65000,新北市,65000010,板橋區,65000010-027,新埔里,14,172,565,240,482,204,184,4,4,112Y
65000,新北市,65000010,板橋區,65000010-028,華江里,71,858,2358,812,1388,534,331,10,19,112Y
65000,新北市,65000010,板橋區,65000010-029,江翠里,39,398,1381,578,1321,530,417,8,37,112Y
65000,新北市,65000010,板橋區,65000010-030,純翠里,25,358,1550,614,1323,609,450,13,26,112Y
65000,新北市,65000010,板橋區,65000010-031,溪頭里,89,1229,3083,923,1838,721,547,12,38,112Y
65000,新北市,65000010,板橋區,65000010-032,聯翠里,42,417,1232,410,784,309,242,4,10,112Y
65000,新北市,65000010,板橋區,65000010-033,宏翠里,31,490,1722,657,1342,545,392,18,13,112Y
65000,新北市,65000010,板橋區,65000010-034,仁翠里,7,105,650,295,726,369,366,9,28,112Y
65000,新北市,65000010,板橋區,65000010-035,新翠里,57,660,2529,919,1868,736,533,13,29,112Y
65000,新北市,65000010,板橋區,65000010-036,吉翠里,4,152,898,368,989,499,368,7,22,112Y
